bus_id,route_no,direction,stop_name,timepoint,arrival_time,departure_time,boarded,alighted,occupancy_after,dwell_time_s,headway_s,is_peak
103C_1026_R1,103,inbound,Narahenpita,1,2025-10-26 07:11:00,2025-10-26 07:12:32,23,7,39,92,624,1
144B_1030_R2,144,outbound,Maradana,0,2025-10-30 06:36:52,2025-10-30 06:37:41,10,4,28,49,370,0
144A_1025_R2,144,inbound,Maradana,0,2025-10-25 08:10:57,2025-10-25 08:11:44,7,6,66,47,350,1
103J_1027_R1,103,outbound,Maradana,0,2025-10-27 08:17:17,2025-10-27 08:18:30,19,3,40,73,365,1
144B_1027_R2,144,inbound,Punchi Borella,1,2025-10-27 14:33:11,2025-10-27 14:34:09,8,9,35,58,504,0
171B_1026_R2,171,outbound,Welikada,0,2025-10-26 12:51:41,2025-10-26 12:52:29,6,7,68,48,570,0
103H_1028_R2,103,outbound,Fort,1,2025-10-28 18:16:00,2025-10-28 18:16:52,12,3,34,52,462,1
171I_1030_R2,171,inbound,Punchi Borella,0,2025-10-30 07:49:12,2025-10-30 07:50:11,10,11,75,59,637,1
103I_1029_R2,103,outbound,Maradana,0,2025-10-29 09:43:25,2025-10-29 09:44:09,14,1,37,44,459,0
144I_1027_R1,144,outbound,Punchi Borella,0,2025-10-27 07:04:37,2025-10-27 07:06:21,31,2,53,104,539,1
171G_1027_R2,171,inbound,Rajagiriya,0,2025-10-27 08:18:06,2025-10-27 08:19:00,14,2,55,54,450,1
171A_1027_R1,171,inbound,Welikada,0,2025-10-27 09:05:06,2025-10-27 09:05:59,12,1,47,53,524,0
144C_1025_R1,144,outbound,Fort,1,2025-10-25 19:18:00,2025-10-25 19:18:53,12,3,14,53,608,0
144E_1027_R1,144,outbound,Borella,1,2025-10-27 16:35:33,2025-10-27 16:37:14,18,13,84,101,546,1
103D_1030_R2,103,inbound,Fort,1,2025-10-30 19:14:53,2025-10-30 19:15:48,8,8,39,55,487,0
103C_1031_R1,103,inbound,Punchi Borella,0,2025-10-31 07:47:37,2025-10-31 07:48:44,17,4,53,67,471,1
171J_1029_R1,171,inbound,Fort,1,2025-10-29 17:26:18,2025-10-29 17:27:00,6,3,79,42,299,1
171F_1025_R1,171,inbound,Cotta Road,0,2025-10-25 08:12:49,2025-10-25 08:14:21,22,5,77,92,565,1
171F_1030_R1,171,inbound,Punchi Borella,0,2025-10-30 06:34:43,2025-10-30 06:35:42,8,9,62,59,499,0
171E_1026_R1,171,inbound,Maradana,0,2025-10-26 07:20:45,2025-10-26 07:21:37,10,4,81,52,430,1
144B_1028_R2,144,inbound,Cotta Road,0,2025-10-28 12:31:58,2025-10-28 12:32:37,13,1,29,39,575,0
171F_1031_R2,171,inbound,Battaramulla,0,2025-10-31 06:05:23,2025-10-31 06:06:05,8,3,27,42,576,0
171B_1030_R1,171,outbound,Punchi Borella,0,2025-10-30 06:52:54,2025-10-30 06:53:44,7,3,71,50,223,0
144B_1029_R2,144,outbound,Punchi Borella,0,2025-10-29 16:47:09,2025-10-29 16:48:12,13,4,39,63,442,1
171H_1025_R1,171,inbound,Technical Junction,0,2025-10-25 14:48:36,2025-10-25 14:49:11,5,8,77,35,565,0
171E_1027_R1,171,inbound,Pettah,0,2025-10-27 07:56:43,2025-10-27 07:57:23,5,7,62,40,532,1
144E_1031_R2,144,outbound,Cotta Road,0,2025-10-31 13:04:10,2025-10-31 13:05:04,9,10,48,54,662,0
171D_1028_R1,171,outbound,Welikada,0,2025-10-28 09:12:49,2025-10-28 09:13:45,7,6,80,56,456,0
144D_1028_R1,144,inbound,Fort,1,2025-10-28 11:02:48,2025-10-28 11:04:00,7,12,35,72,571,0
171J_1025_R1,171,outbound,Koswatta,1,2025-10-25 10:59:31,2025-10-25 11:00:19,9,5,38,48,180,0
144J_1028_R2,144,outbound,Borella,1,2025-10-28 09:40:01,2025-10-28 09:40:54,9,4,52,53,427,0
144F_1031_R1,144,outbound,Punchi Borella,0,2025-10-31 06:51:03,2025-10-31 06:52:07,10,6,34,64,604,0
171I_1030_R1,171,outbound,Koswatta,1,2025-10-30 09:32:17,2025-10-30 09:33:09,6,11,57,52,284,0
103A_1026_R1,103,inbound,Maradana,1,2025-10-26 06:43:08,2025-10-26 06:44:04,12,3,53,56,663,0
171H_1030_R1,171,outbound,Battaramulla,0,2025-10-30 17:09:51,2025-10-30 17:10:37,7,3,77,46,228,1
171E_1031_R1,171,inbound,Borella,1,2025-10-31 18:21:26,2025-10-31 18:22:22,4,13,32,56,667,1
103I_1030_R2,103,inbound,Fort,1,2025-10-30 10:15:51,2025-10-30 10:16:41,8,6,49,50,539,0
144J_1025_R2,144,outbound,Cotta Road,0,2025-10-25 07:39:35,2025-10-25 07:40:20,7,5,34,45,437,1
171C_1025_R1,171,outbound,Cotta Road,0,2025-10-25 09:23:59,2025-10-25 09:24:49,9,7,59,50,423,0
171F_1030_R1,171,inbound,Koswatta,1,2025-10-30 06:07:00,2025-10-30 06:08:07,19,4,28,67,499,0
144I_1031_R2,144,inbound,Punchi Borella,1,2025-10-31 09:14:09,2025-10-31 09:15:09,8,9,34,60,400,0
171I_1026_R1,171,inbound,Technical Junction,0,2025-10-26 19:47:29,2025-10-26 19:48:09,4,8,23,40,746,0
171G_1028_R1,171,inbound,Fort,1,2025-10-28 19:34:40,2025-10-28 19:35:32,9,8,72,52,444,0
171C_1026_R2,171,outbound,Rajagiriya,0,2025-10-26 17:35:23,2025-10-26 17:36:06,6,5,59,43,335,1
144J_1031_R2,144,inbound,Punchi Borella,1,2025-10-31 07:16:55,2025-10-31 07:18:04,21,3,78,69,572,1
144H_1030_R2,144,inbound,Punchi Borella,1,2025-10-30 10:53:32,2025-10-30 10:54:42,13,9,62,70,391,0
103I_1029_R1,103,inbound,Maradana,1,2025-10-29 08:08:25,2025-10-29 08:09:25,9,10,32,60,577,1
171J_1028_R1,171,inbound,Rajagiriya,0,2025-10-28 18:13:43,2025-10-28 18:14:53,21,3,61,70,413,1
144I_1026_R2,144,outbound,Fort,1,2025-10-26 14:41:00,2025-10-26 14:41:59,9,5,13,59,396,0
171D_1025_R1,171,inbound,Rajagiriya,0,2025-10-25 10:23:16,2025-10-25 10:23:34,4,1,50,18,586,0
144F_1029_R1,144,inbound,Punchi Borella,1,2025-10-29 19:22:04,2025-10-29 19:22:49,10,2,39,45,385,0
171H_1029_R1,171,inbound,Maradana,0,2025-10-29 19:19:53,2025-10-29 19:20:46,8,9,64,53,331,0
103G_1029_R1,103,outbound,Fort,1,2025-10-29 19:09:00,2025-10-29 19:09:54,14,3,29,54,552,0
171H_1025_R1,171,inbound,Cotta Road,0,2025-10-25 14:27:25,2025-10-25 14:28:02,7,5,70,37,565,0
144J_1028_R1,144,outbound,Maradana,0,2025-10-28 18:00:55,2025-10-28 18:02:03,15,3,28,68,486,1
171J_1029_R1,171,inbound,Borella,1,2025-10-29 17:05:44,2025-10-29 17:07:12,19,10,71,88,299,1
171G_1025_R1,171,inbound,Koswatta,1,2025-10-25 17:47:00,2025-10-25 17:47:53,13,2,33,53,292,1
171J_1030_R2,171,outbound,Cotta Road,0,2025-10-30 19:37:42,2025-10-30 19:38:28,9,3,41,46,673,0
144B_1026_R1,144,inbound,Rajagiriya,1,2025-10-26 08:43:00,2025-10-26 08:44:10,17,5,28,70,326,1
171A_1029_R1,171,outbound,Maradana,0,2025-10-29 18:25:28,2025-10-29 18:26:20,9,3,86,52,440,1
171C_1028_R1,171,outbound,Maradana,0,2025-10-28 07:22:47,2025-10-28 07:23:58,19,3,64,71,596,1
144C_1026_R1,144,inbound,Borella,0,2025-10-26 09:32:12,2025-10-26 09:32:54,8,5,20,42,499,0
171I_1030_R1,171,inbound,Koswatta,1,2025-10-30 16:22:00,2025-10-30 16:23:06,12,5,35,66,361,1
103H_1029_R1,103,outbound,Fort,1,2025-10-29 07:03:00,2025-10-29 07:03:48,11,2,28,48,785,1
103J_1030_R2,103,outbound,Narahenpita,1,2025-10-30 16:54:37,2025-10-30 16:55:48,13,9,53,71,634,1
103J_1030_R2,103,outbound,Maradana,0,2025-10-30 16:40:22,2025-10-30 16:41:13,8,3,39,51,634,1
171B_1025_R1,171,outbound,Welikada,0,2025-10-25 10:03:29,2025-10-25 10:04:10,4,8,52,41,616,0
171D_1028_R1,171,inbound,Battaramulla,0,2025-10-28 06:04:38,2025-10-28 06:05:31,8,6,49,53,494,0
103B_1026_R2,103,inbound,Pettah,0,2025-10-26 10:57:40,2025-10-26 10:58:19,11,1,64,39,506,0
103E_1025_R2,103,outbound,Narahenpita,1,2025-10-25 07:32:17,2025-10-25 07:33:28,7,15,87,71,501,1
103H_1030_R2,103,inbound,Borella,0,2025-10-30 19:42:23,2025-10-30 19:43:21,12,1,29,58,759,0
103H_1028_R1,103,outbound,Pettah,0,2025-10-28 18:50:07,2025-10-28 18:51:19,17,4,60,72,417,1
103H_1025_R2,103,inbound,Borella,0,2025-10-25 09:09:24,2025-10-25 09:09:54,11,1,43,30,442,0
144F_1031_R2,144,outbound,Rajagiriya,1,2025-10-31 18:18:24,2025-10-31 18:19:25,11,3,76,61,356,1
144D_1025_R2,144,inbound,Cotta Road,0,2025-10-25 07:17:31,2025-10-25 07:18:45,16,2,53,74,348,1
144A_1030_R1,144,inbound,Cotta Road,0,2025-10-30 08:45:54,2025-10-30 08:47:10,21,5,47,76,382,1
144I_1031_R1,144,inbound,Fort,1,2025-10-31 08:43:14,2025-10-31 08:44:30,12,13,84,76,324,1
144G_1031_R1,144,outbound,Borella,1,2025-10-31 10:45:15,2025-10-31 10:45:54,8,3,43,39,379,0
144E_1026_R2,144,outbound,Borella,1,2025-10-26 07:03:54,2025-10-26 07:05:14,16,7,53,80,443,1
144I_1026_R1,144,outbound,Cotta Road,0,2025-10-26 20:54:22,2025-10-26 20:55:09,6,8,36,47,492,0
171F_1029_R1,171,outbound,Welikada,0,2025-10-29 16:50:58,2025-10-29 16:51:47,8,3,62,49,566,1
103E_1031_R1,103,outbound,Narahenpita,1,2025-10-31 07:15:07,2025-10-31 07:15:55,9,4,53,48,436,1
103F_1028_R2,103,outbound,Borella,0,2025-10-28 12:54:50,2025-10-28 12:55:46,7,9,33,56,612,0
171E_1027_R2,171,outbound,Punchi Borella,0,2025-10-27 12:19:08,2025-10-27 12:20:00,8,4,63,52,400,0
144B_1025_R1,144,outbound,Cotta Road,0,2025-10-25 06:23:58,2025-10-25 06:24:46,3,11,28,48,456,0
171G_1026_R1,171,inbound,Rajagiriya,0,2025-10-26 08:07:43,2025-10-26 08:08:44,13,6,77,61,486,1
103E_1031_R1,103,inbound,Pettah,0,2025-10-31 16:40:43,2025-10-31 16:41:22,8,1,37,39,528,1
144J_1029_R2,144,outbound,Cotta Road,0,2025-10-29 17:37:08,2025-10-29 17:38:10,9,10,66,62,658,1
171C_1025_R1,171,inbound,Rajagiriya,0,2025-10-25 08:10:13,2025-10-25 08:11:13,14,4,50,60,400,1
103D_1030_R2,103,inbound,Narahenpita,1,2025-10-30 18:48:00,2025-10-30 18:49:00,15,6,33,60,487,1
144C_1028_R1,144,outbound,Maradana,0,2025-10-28 19:56:07,2025-10-28 19:56:55,11,3,42,48,500,0
103G_1028_R2,103,inbound,Narahenpita,1,2025-10-28 09:20:00,2025-10-28 09:20:49,12,3,40,49,423,0
171A_1025_R1,171,inbound,Technical Junction,0,2025-10-25 08:17:32,2025-10-25 08:18:36,14,4,91,64,598,1
103C_1029_R1,103,inbound,Punchi Borella,0,2025-10-29 11:07:27,2025-10-29 11:08:27,11,3,25,60,594,0
144G_1029_R1,144,inbound,Punchi Borella,1,2025-10-29 06:18:24,2025-10-29 06:19:33,9,8,28,69,180,0
144I_1031_R1,144,outbound,Rajagiriya,1,2025-10-31 20:23:09,2025-10-31 20:23:42,4,5,41,33,455,0
103E_1029_R2,103,inbound,Maradana,1,2025-10-29 09:43:43,2025-10-29 09:44:21,8,4,33,38,482,0
103B_1025_R1,103,inbound,Maradana,1,2025-10-25 09:09:02,2025-10-25 09:10:03,13,7,50,61,671,0
144D_1028_R1,144,inbound,Cotta Road,0,2025-10-28 10:38:18,2025-10-28 10:39:21,12,4,29,63,571,0
171G_1031_R2,171,outbound,Cotta Road,0,2025-10-31 10:13:44,2025-10-31 10:14:37,8,6,43,53,435,0
171A_1025_R2,171,inbound,Koswatta,1,2025-10-25 19:47:00,2025-10-25 19:47:41,9,3,28,41,453,0
103I_1026_R1,103,outbound,Punchi Borella,1,2025-10-26 14:30:09,2025-10-26 14:31:00,10,6,39,51,531,0
171C_1029_R2,171,inbound,Cotta Road,0,2025-10-29 10:07:46,2025-10-29 10:08:28,6,3,52,42,424,0
103I_1028_R1,103,inbound,Punchi Borella,0,2025-10-28 06:43:47,2025-10-28 06:44:43,15,3,52,56,504,0
171J_1026_R1,171,outbound,Pettah,0,2025-10-26 10:05:46,2025-10-26 10:06:41,11,6,26,55,447,0
144A_1031_R1,144,inbound,Maradana,0,2025-10-31 18:02:27,2025-10-31 18:03:32,9,9,52,65,591,1
144G_1025_R1,144,inbound,Punchi Borella,1,2025-10-25 20:43:24,2025-10-25 20:44:19,10,10,37,55,266,0
171D_1030_R1,171,inbound,Welikada,0,2025-10-30 10:12:10,2025-10-30 10:13:04,13,3,72,54,611,0
144I_1029_R1,144,outbound,Rajagiriya,1,2025-10-29 19:43:09,2025-10-29 19:43:44,6,5,29,35,507,0
171C_1025_R2,171,outbound,Borella,1,2025-10-25 19:31:32,2025-10-25 19:32:14,8,4,47,42,686,0
144H_1028_R1,144,inbound,Maradana,0,2025-10-28 08:22:52,2025-10-28 08:23:30,3,6,68,38,325,1
171D_1026_R1,171,outbound,Welikada,0,2025-10-26 18:25:12,2025-10-26 18:26:05,7,6,100,53,529,1
144G_1028_R1,144,inbound,Cotta Road,0,2025-10-28 10:02:36,2025-10-28 10:03:42,14,4,32,66,404,0
171F_1027_R1,171,outbound,Battaramulla,0,2025-10-27 11:13:02,2025-10-27 11:13:33,5,4,55,31,443,0
171D_1030_R1,171,inbound,Cotta Road,0,2025-10-30 10:21:50,2025-10-30 10:22:40,11,2,92,50,611,0
171J_1028_R1,171,outbound,Cotta Road,0,2025-10-28 18:06:26,2025-10-28 18:07:13,8,5,67,47,340,1
171I_1029_R1,171,outbound,Punchi Borella,0,2025-10-29 21:01:42,2025-10-29 21:02:21,8,4,68,39,530,0
171I_1030_R1,171,outbound,Technical Junction,0,2025-10-30 08:54:05,2025-10-30 08:55:01,12,4,36,56,284,1
171H_1031_R1,171,outbound,Rajagiriya,0,2025-10-31 11:14:56,2025-10-31 11:15:53,8,5,43,57,224,0
103H_1031_R1,103,outbound,Borella,0,2025-10-31 10:44:11,2025-10-31 10:45:16,10,7,61,65,375,0
144D_1028_R1,144,inbound,Punchi Borella,1,2025-10-28 10:53:12,2025-10-28 10:54:06,7,7,40,54,571,0
171H_1029_R1,171,inbound,Koswatta,1,2025-10-29 18:44:00,2025-10-29 18:44:51,14,3,29,51,331,1
144E_1027_R1,144,outbound,Fort,1,2025-10-27 16:19:00,2025-10-27 16:20:26,22,6,44,86,546,1
103J_1028_R1,103,outbound,Punchi Borella,1,2025-10-28 09:06:37,2025-10-28 09:07:30,10,5,56,53,512,0
144A_1031_R2,144,inbound,Borella,0,2025-10-31 16:21:13,2025-10-31 16:22:22,14,4,56,69,450,1
171I_1030_R1,171,outbound,Cotta Road,0,2025-10-30 09:10:58,2025-10-30 09:11:33,7,3,64,35,284,0
171D_1025_R1,171,inbound,Borella,1,2025-10-25 10:34:00,2025-10-25 10:34:36,5,4,59,36,586,0
171C_1027_R2,171,inbound,Cotta Road,0,2025-10-27 20:49:22,2025-10-27 20:50:09,9,2,38,47,296,0
144C_1025_R2,144,inbound,Punchi Borella,1,2025-10-25 19:29:06,2025-10-25 19:30:21,16,5,68,75,571,0
144F_1026_R1,144,outbound,Borella,1,2025-10-26 17:45:27,2025-10-26 17:46:03,0,10,52,36,382,1
171F_1025_R1,171,inbound,Fort,1,2025-10-25 08:39:20,2025-10-25 08:40:32,11,9,81,72,565,1
103C_1031_R1,103,outbound,Narahenpita,1,2025-10-31 14:48:14,2025-10-31 14:49:15,6,11,25,61,489,0
103F_1031_R2,103,inbound,Fort,1,2025-10-31 19:28:38,2025-10-31 19:29:24,10,3,52,46,566,0
144B_1029_R1,144,outbound,Rajagiriya,1,2025-10-29 19:26:53,2025-10-29 19:27:38,5,9,41,45,694,0
103F_1029_R2,103,outbound,Fort,1,2025-10-29 06:51:00,2025-10-29 06:51:47,9,3,19,47,497,0
171E_1030_R2,171,outbound,Welikada,0,2025-10-30 17:21:16,2025-10-30 17:22:29,15,8,100,73,395,1
171I_1027_R1,171,outbound,Rajagiriya,0,2025-10-27 07:57:54,2025-10-27 07:58:59,10,10,72,65,203,1
171A_1029_R1,171,inbound,Technical Junction,0,2025-10-29 17:23:25,2025-10-29 17:24:09,8,5,87,44,428,1
103B_1028_R1,103,inbound,Pettah,0,2025-10-28 09:41:22,2025-10-28 09:42:10,6,7,56,48,483,0
171C_1030_R2,171,inbound,Battaramulla,0,2025-10-30 14:44:59,2025-10-30 14:45:37,11,1,37,38,490,0
171C_1027_R1,171,inbound,Technical Junction,0,2025-10-27 08:08:08,2025-10-27 08:09:03,9,8,69,55,540,1
144B_1026_R1,144,outbound,Rajagiriya,1,2025-10-26 08:59:57,2025-10-26 09:00:58,11,5,67,61,488,1
103E_1025_R1,103,inbound,Maradana,1,2025-10-25 07:52:53,2025-10-25 07:54:30,24,9,59,97,503,1
171G_1030_R2,171,outbound,Rajagiriya,0,2025-10-30 13:30:49,2025-10-30 13:31:48,9,9,60,59,525,0
171J_1031_R1,171,inbound,Welikada,0,2025-10-31 17:49:39,2025-10-31 17:50:37,12,4,33,58,528,1
171F_1029_R1,171,outbound,Fort,1,2025-10-29 16:10:00,2025-10-29 16:10:58,12,1,24,58,566,1
171B_1028_R1,171,inbound,Battaramulla,0,2025-10-28 18:54:07,2025-10-28 18:55:20,26,2,44,73,728,1
144H_1028_R1,144,inbound,Cotta Road,0,2025-10-28 08:07:23,2025-10-28 08:08:21,14,2,46,58,325,1
171F_1027_R1,171,inbound,Pettah,0,2025-10-27 10:33:15,2025-10-27 10:34:03,7,4,69,48,265,0
171B_1031_R2,171,inbound,Pettah,0,2025-10-31 08:37:45,2025-10-31 08:38:36,6,6,60,51,376,1
171A_1029_R1,171,outbound,Fort,1,2025-10-29 18:11:00,2025-10-29 18:12:35,23,4,37,95,440,1
103I_1026_R2,103,inbound,Fort,1,2025-10-26 19:57:49,2025-10-26 19:58:13,6,1,46,24,631,0
144G_1031_R1,144,inbound,Fort,1,2025-10-31 06:36:45,2025-10-31 06:37:28,8,5,39,43,523,0
144F_1025_R1,144,inbound,Rajagiriya,1,2025-10-25 07:14:00,2025-10-25 07:14:47,16,1,39,47,666,1
144A_1028_R1,144,outbound,Borella,1,2025-10-28 17:59:51,2025-10-28 18:01:25,24,5,53,94,556,1
103D_1025_R2,103,outbound,Maradana,0,2025-10-25 19:47:21,2025-10-25 19:47:55,6,2,49,34,553,0
171B_1028_R2,171,inbound,Borella,1,2025-10-28 10:31:14,2025-10-28 10:32:05,11,6,57,51,700,0
144A_1030_R1,144,inbound,Maradana,0,2025-10-30 09:00:09,2025-10-30 09:00:52,6,4,75,43,382,0
103D_1031_R2,103,outbound,Pettah,0,2025-10-31 17:36:00,2025-10-31 17:37:22,19,4,57,82,658,1
144F_1028_R1,144,outbound,Maradana,0,2025-10-28 17:01:59,2025-10-28 17:03:16,18,4,45,77,553,1
171F_1028_R1,171,inbound,Fort,1,2025-10-28 11:33:23,2025-10-28 11:34:05,5,5,58,42,337,0
171I_1030_R1,171,inbound,Pettah,0,2025-10-30 17:04:52,2025-10-30 17:05:56,11,8,95,64,361,1
103C_1030_R2,103,inbound,Maradana,1,2025-10-30 20:44:19,2025-10-30 20:45:11,9,7,45,52,580,0
144B_1030_R2,144,outbound,Rajagiriya,1,2025-10-30 06:59:58,2025-10-30 07:00:49,6,9,42,51,370,0
171H_1026_R1,171,inbound,Maradana,0,2025-10-26 11:10:24,2025-10-26 11:11:02,5,6,54,38,588,0
103J_1026_R2,103,outbound,Borella,0,2025-10-26 10:37:42,2025-10-26 10:38:26,5,9,38,44,443,0
103J_1031_R2,103,outbound,Punchi Borella,1,2025-10-31 20:19:13,2025-10-31 20:20:40,15,8,45,87,302,0
171E_1028_R1,171,inbound,Welikada,0,2025-10-28 17:05:52,2025-10-28 17:06:37,9,2,40,45,271,1
103D_1026_R2,103,inbound,Punchi Borella,0,2025-10-26 18:36:07,2025-10-26 18:37:46,28,4,59,99,363,1
171G_1026_R1,171,inbound,Pettah,0,2025-10-26 08:33:48,2025-10-26 08:34:40,4,11,95,52,486,1
171G_1026_R1,171,inbound,Cotta Road,0,2025-10-26 08:11:33,2025-10-26 08:13:04,24,5,96,91,486,1
103A_1029_R1,103,outbound,Pettah,0,2025-10-29 07:41:31,2025-10-29 07:42:29,15,1,48,58,551,1
171B_1029_R2,171,inbound,Fort,1,2025-10-29 13:34:08,2025-10-29 13:35:10,6,11,64,62,360,0
171D_1026_R2,171,outbound,Koswatta,1,2025-10-26 07:01:16,2025-10-26 07:02:29,12,9,57,73,555,1
144E_1031_R1,144,outbound,Cotta Road,0,2025-10-31 06:27:18,2025-10-31 06:28:03,9,4,47,45,387,0
103D_1031_R1,103,inbound,Maradana,1,2025-10-31 17:31:06,2025-10-31 17:31:58,9,6,61,52,627,1
171I_1029_R2,171,inbound,Cotta Road,0,2025-10-29 18:30:16,2025-10-29 18:31:09,13,3,65,53,288,1
171J_1027_R2,171,outbound,Koswatta,1,2025-10-27 17:12:07,2025-10-27 17:13:08,8,9,85,61,337,1
144I_1030_R1,144,inbound,Rajagiriya,1,2025-10-30 10:16:00,2025-10-30 10:16:54,14,1,34,54,647,0
103J_1028_R1,103,outbound,Maradana,0,2025-10-28 09:01:54,2025-10-28 09:02:46,12,4,51,52,512,0
144I_1028_R1,144,outbound,Maradana,0,2025-10-28 06:22:53,2025-10-28 06:23:11,2,4,16,18,488,0
103D_1028_R2,103,inbound,Fort,1,2025-10-28 20:16:52,2025-10-28 20:17:36,9,7,49,44,577,0
144H_1029_R2,144,inbound,Fort,1,2025-10-29 19:28:44,2025-10-29 19:29:24,6,4,36,40,404,0
144A_1031_R1,144,inbound,Cotta Road,0,2025-10-31 17:44:56,2025-10-31 17:46:14,19,4,46,78,591,1
103B_1030_R1,103,inbound,Borella,0,2025-10-30 19:26:37,2025-10-30 19:27:23,11,2,29,46,399,0
144I_1028_R1,144,inbound,Fort,1,2025-10-28 19:20:49,2025-10-28 19:21:45,11,3,71,56,493,0
171F_1030_R1,171,outbound,Borella,1,2025-10-30 16:32:40,2025-10-30 16:33:38,11,4,61,58,673,1
144F_1027_R1,144,inbound,Rajagiriya,1,2025-10-27 08:52:00,2025-10-27 08:53:11,16,7,19,71,467,1
103B_1027_R1,103,inbound,Fort,1,2025-10-27 17:38:57,2025-10-27 17:40:02,12,5,45,65,617,1
171J_1028_R1,171,outbound,Battaramulla,0,2025-10-28 18:21:30,2025-10-28 18:22:08,2,6,71,38,340,1
103C_1025_R1,103,inbound,Maradana,1,2025-10-25 19:06:41,2025-10-25 19:07:43,14,6,42,62,616,0
171G_1026_R2,171,inbound,Koswatta,1,2025-10-26 14:42:00,2025-10-26 14:42:26,0,4,23,26,503,0
144B_1030_R1,144,inbound,Borella,0,2025-10-30 19:55:09,2025-10-30 19:55:55,9,6,42,46,457,0
171E_1026_R1,171,inbound,Pettah,0,2025-10-26 07:30:54,2025-10-26 07:31:44,8,6,82,50,430,1
103D_1028_R1,103,inbound,Maradana,1,2025-10-28 07:49:08,2025-10-28 07:50:09,14,2,81,61,429,1
103H_1028_R1,103,inbound,Fort,1,2025-10-28 08:33:58,2025-10-28 08:34:28,1,4,75,30,490,1
171G_1026_R2,171,inbound,Technical Junction,0,2025-10-26 15:19:06,2025-10-26 15:19:41,3,5,55,35,503,0
171A_1026_R1,171,outbound,Welikada,0,2025-10-26 08:07:51,2025-10-26 08:08:43,13,3,84,52,508,1
171D_1026_R1,171,inbound,Cotta Road,0,2025-10-26 09:18:04,2025-10-26 09:18:58,10,4,38,54,356,0
171C_1027_R1,171,outbound,Maradana,0,2025-10-27 16:55:51,2025-10-27 16:56:47,13,4,68,56,451,1
144I_1025_R1,144,inbound,Fort,1,2025-10-25 07:41:36,2025-10-25 07:42:24,7,9,87,48,441,1
144G_1028_R2,144,outbound,Fort,1,2025-10-28 17:02:00,2025-10-28 17:02:43,6,5,42,43,553,1
171I_1028_R1,171,outbound,Welikada,0,2025-10-28 12:58:43,2025-10-28 12:59:35,9,5,55,52,366,0
171C_1026_R2,171,outbound,Battaramulla,0,2025-10-26 17:44:45,2025-10-26 17:45:58,8,11,62,73,335,1
171A_1030_R1,171,outbound,Welikada,0,2025-10-30 09:49:17,2025-10-30 09:50:21,9,7,57,64,342,0
144A_1028_R1,144,outbound,Cotta Road,0,2025-10-28 18:05:15,2025-10-28 18:06:01,8,6,55,46,556,1
144D_1025_R2,144,inbound,Fort,1,2025-10-25 07:37:42,2025-10-25 07:38:50,13,7,89,68,348,1
103H_1028_R1,103,outbound,Fort,1,2025-10-28 18:43:00,2025-10-28 18:44:46,30,0,47,106,417,1
171C_1027_R1,171,inbound,Fort,1,2025-10-27 08:19:36,2025-10-27 08:20:32,8,9,72,56,540,1
171E_1030_R1,171,inbound,Fort,1,2025-10-30 08:51:48,2025-10-30 08:52:43,13,5,71,55,342,1
103G_1027_R1,103,inbound,Maradana,1,2025-10-27 12:31:18,2025-10-27 12:32:27,12,6,45,69,330,0
171H_1031_R1,171,outbound,Punchi Borella,0,2025-10-31 11:05:51,2025-10-31 11:06:54,7,8,43,63,224,0
103B_1027_R1,103,outbound,Maradana,0,2025-10-27 10:48:40,2025-10-27 10:49:39,12,6,40,59,400,0
103J_1026_R1,103,outbound,Narahenpita,1,2025-10-26 07:43:52,2025-10-26 07:45:05,10,11,96,73,431,1
171A_1029_R1,171,inbound,Welikada,0,2025-10-29 16:47:47,2025-10-29 16:48:54,14,5,49,67,428,1
103D_1026_R2,103,outbound,Borella,0,2025-10-26 08:08:31,2025-10-26 08:09:08,7,4,70,37,503,1
171C_1031_R2,171,inbound,Pettah,0,2025-10-31 09:11:31,2025-10-31 09:12:36,12,8,104,65,276,0
103A_1027_R1,103,outbound,Punchi Borella,1,2025-10-27 16:40:02,2025-10-27 16:41:15,17,7,38,73,609,1
171B_1030_R1,171,inbound,Battaramulla,0,2025-10-30 19:26:57,2025-10-30 19:27:37,8,2,31,40,546,0
103C_1029_R2,103,outbound,Punchi Borella,1,2025-10-29 07:56:10,2025-10-29 07:57:28,17,8,60,78,831,1
144G_1030_R1,144,outbound,Rajagiriya,1,2025-10-30 19:42:16,2025-10-30 19:43:09,3,8,45,53,569,0
171J_1028_R1,171,inbound,Punchi Borella,0,2025-10-28 18:31:00,2025-10-28 18:31:34,7,1,105,34,413,1
144F_1028_R2,144,inbound,Cotta Road,0,2025-10-28 07:44:36,2025-10-28 07:45:28,11,4,44,52,493,1
171C_1027_R1,171,outbound,Battaramulla,0,2025-10-27 17:24:00,2025-10-27 17:24:40,6,4,115,40,451,1
144J_1025_R2,144,outbound,Borella,1,2025-10-25 07:33:57,2025-10-25 07:35:01,8,14,32,64,437,1
171E_1025_R1,171,inbound,Rajagiriya,0,2025-10-25 09:13:30,2025-10-25 09:14:25,12,2,63,55,283,0
144H_1025_R2,144,inbound,Rajagiriya,1,2025-10-25 10:31:00,2025-10-25 10:31:55,11,6,25,55,402,0
171A_1031_R1,171,inbound,Rajagiriya,0,2025-10-31 09:02:22,2025-10-31 09:03:22,14,4,60,60,283,0
